,eightd_has_available_keys,last_reported,num_docks_available,num_ebikes_available,is_installed,num_bikes_disabled,station_status,legacy_id,is_returning,num_docks_disabled,is_renting,num_bikes_available,station_id,last_update
1239,17,1,1,1,0,2,4320,2,4320,active,1672020775,False,1,2022-12-26 02:15:39.634549
1240,21,1,1,0,0,2,4321,0,4321,active,1672021046,False,1,2022-12-26 02:15:39.634549
1241,12,1,1,0,0,6,4322,1,4322,active,1671958281,False,1,2022-12-26 02:15:39.634549
1242,7,1,1,4,0,10,4324,1,4324,active,1672010516,False,1,2022-12-26 02:15:39.634549
1243,0,1,1,1,1,1,4325,17,4325,active,1672021329,False,1,2022-12-26 02:15:39.634549
1244,17,1,1,0,0,6,4326,0,4326,active,1672016607,False,1,2022-12-26 02:15:39.634549
1245,20,1,1,0,0,1,4327,0,4327,active,1671993659,False,1,2022-12-26 02:15:39.634549
1246,24,1,1,1,0,1,4329,3,4329,active,1672016488,False,1,2022-12-26 02:15:39.634549
1247,17,1,1,0,0,1,4330,1,4330,active,1671982172,False,1,2022-12-26 02:15:39.634549
1248,10,1,1,5,0,15,4331,2,4331,active,1672008148,False,1,2022-12-26 02:15:39.634549
1249,17,1,1,0,0,4,4332,0,4332,active,1672008636,False,1,2022-12-26 02:15:39.634549
1250,0,0,0,0,0,0,4333,0,4333,out_of_service,86400,False,0,2022-12-26 02:15:39.634549
1251,23,1,1,0,0,29,4336,1,4336,active,1672019945,False,1,2022-12-26 02:15:39.634549
1252,21,1,1,0,0,50,4337,3,4337,active,1672021293,False,1,2022-12-26 02:15:39.634549
1253,33,1,1,1,1,21,4338,0,4338,active,1672021544,False,1,2022-12-26 02:15:39.634549
1254,19,1,1,3,0,41,4339,2,4339,active,1672020127,False,1,2022-12-26 02:15:39.634549
1255,15,1,1,0,0,17,4340,1,4340,active,1672016609,False,1,2022-12-26 02:15:39.634549
1256,15,1,1,0,0,10,4341,2,4341,active,1672020362,False,1,2022-12-26 02:15:39.634549
1257,23,1,1,3,0,7,4342,0,4342,active,1672008902,False,1,2022-12-26 02:15:39.634549
1258,16,1,1,0,0,5,4343,0,4343,active,1671995516,False,1,2022-12-26 02:15:39.634549
1259,5,1,1,9,0,12,4345,0,4345,active,1672021318,False,1,2022-12-26 02:15:39.634549
1260,12,1,1,2,0,10,4346,1,4346,active,1672012739,False,1,2022-12-26 02:15:39.634549
1261,10,1,1,1,0,11,4347,0,4347,active,1672002179,False,1,2022-12-26 02:15:39.634549
1262,23,1,1,3,0,3,4348,1,4348,active,1672003328,False,1,2022-12-26 02:15:39.634549
1263,13,1,1,3,0,3,4349,3,4349,active,1672020688,False,1,2022-12-26 02:15:39.634549
1264,24,1,1,0,0,1,4350,0,4350,active,1671993870,False,1,2022-12-26 02:15:39.634549
1265,13,1,1,4,0,4,4351,1,4351,active,1672015507,False,1,2022-12-26 02:15:39.634549
1266,11,1,1,3,0,10,4352,0,4352,active,1672005188,False,1,2022-12-26 02:15:39.634549
1267,14,1,1,2,0,5,4353,0,4353,active,1672015289,False,1,2022-12-26 02:15:39.634549
1268,2,1,1,0,0,17,4356,1,4356,active,1671998210,False,1,2022-12-26 02:15:39.634549
1269,4,1,1,3,0,15,4357,0,4357,active,1672005535,False,1,2022-12-26 02:15:39.634549
1270,7,1,1,0,0,16,4358,0,4358,active,1672000428,False,1,2022-12-26 02:15:39.634549
1271,3,1,1,3,0,27,4359,0,4359,active,1672010341,False,1,2022-12-26 02:15:39.634549
1272,1,1,1,1,0,20,4360,0,4360,active,1672007857,False,1,2022-12-26 02:15:39.634549
1273,2,1,1,1,0,28,4361,0,4361,active,1672014945,False,1,2022-12-26 02:15:39.634549
1274,24,1,1,0,0,0,4362,1,4362,active,1671981845,False,1,2022-12-26 02:15:39.634549
1275,5,1,1,1,0,25,4363,0,4363,active,1672003483,False,1,2022-12-26 02:15:39.634549
1276,0,1,1,1,0,19,4364,1,4364,active,1672017294,False,1,2022-12-26 02:15:39.634549
1277,2,1,1,0,0,14,4365,4,4365,active,1672002263,False,1,2022-12-26 02:15:39.634549
1278,3,1,1,2,0,16,4366,0,4366,active,1671999756,False,1,2022-12-26 02:15:39.634549
1279,13,1,1,0,0,8,4367,0,4367,active,1672002068,False,1,2022-12-26 02:15:39.634549
1280,10,1,1,0,0,11,4368,0,4368,active,1671959499,False,1,2022-12-26 02:15:39.634549
1281,8,1,1,0,0,14,4369,2,4369,active,1671996242,False,1,2022-12-26 02:15:39.634549
1282,2,1,1,2,0,17,4370,0,4370,active,1672005034,False,1,2022-12-26 02:15:39.634549
1283,4,1,1,0,0,15,4371,0,4371,active,1671996030,False,1,2022-12-26 02:15:39.634549
1284,6,1,1,0,0,13,4372,0,4372,active,1671958282,False,1,2022-12-26 02:15:39.634549
1285,28,1,1,0,0,0,4373,1,4373,active,1671998582,False,1,2022-12-26 02:15:39.634549
1286,9,1,1,1,0,8,4374,1,4374,active,1671958283,False,1,2022-12-26 02:15:39.634549
1287,5,1,1,1,0,24,4376,0,4376,active,1672002899,False,1,2022-12-26 02:15:39.634549
1288,0,1,1,1,0,22,4377,0,4377,active,1671993332,False,1,2022-12-26 02:15:39.634549
1289,4,1,1,2,0,19,4378,0,4378,active,1672001810,False,1,2022-12-26 02:15:39.634549
1290,1,1,1,0,0,22,4379,0,4379,active,1672018158,False,1,2022-12-26 02:15:39.634549
1291,6,1,1,3,0,23,4380,1,4380,active,1672019781,False,1,2022-12-26 02:15:39.634549
1292,3,1,1,3,0,16,4382,0,4382,active,1672015270,False,1,2022-12-26 02:15:39.634549
1293,30,1,1,0,0,0,4384,0,4384,active,1671997527,False,1,2022-12-26 02:15:39.634549
1294,25,1,1,0,0,0,4385,0,4385,active,1671958283,False,1,2022-12-26 02:15:39.634549
1295,4,1,1,1,0,23,4386,0,4386,active,1672019407,False,1,2022-12-26 02:15:39.634549
1296,18,1,1,2,0,16,4387,1,4387,active,1671989558,False,1,2022-12-26 02:15:39.634549
1297,14,1,1,1,0,7,4389,1,4389,active,1671958283,False,1,2022-12-26 02:15:39.634549
1298,20,1,1,1,0,1,4390,0,4390,active,1672010276,False,1,2022-12-26 02:15:39.634549
1299,18,1,1,1,0,1,4391,0,4391,active,1672003957,False,1,2022-12-26 02:15:39.634549
1300,3,1,1,2,0,18,4392,0,4392,active,1672001492,False,1,2022-12-26 02:15:39.634549
1301,14,1,1,0,0,13,4393,1,4393,active,1671989514,False,1,2022-12-26 02:15:39.634549
1302,7,1,1,5,0,11,4394,0,4394,active,1672002677,False,1,2022-12-26 02:15:39.634549
1303,20,1,1,0,0,1,4395,0,4395,active,1672009881,False,1,2022-12-26 02:15:39.634549
1304,10,1,1,3,0,8,4396,1,4396,active,1672018568,False,1,2022-12-26 02:15:39.634549
1305,27,1,1,1,0,8,4397,0,4397,active,1671958283,False,1,2022-12-26 02:15:39.634549
1306,13,1,1,2,0,7,4398,0,4398,active,1671958283,False,1,2022-12-26 02:15:39.634549
1307,4,1,1,10,0,13,4399,1,4399,active,1672008236,False,1,2022-12-26 02:15:39.634549
1308,18,1,1,3,0,3,4400,0,4400,active,1671998490,False,1,2022-12-26 02:15:39.634549
1309,25,1,1,0,0,0,4401,0,4401,active,1671958284,False,1,2022-12-26 02:15:39.634549
1310,27,1,1,2,0,5,4403,2,4403,active,1672016485,False,1,2022-12-26 02:15:39.634549
1311,20,1,1,3,0,3,4404,1,4404,active,1671997542,False,1,2022-12-26 02:15:39.634549
1312,7,1,1,1,0,66,4406,7,4406,active,1672020526,False,1,2022-12-26 02:15:39.634549
1313,11,1,1,2,0,30,4407,2,4407,active,1672002932,False,1,2022-12-26 02:15:39.634549
1314,14,1,1,5,0,8,4408,2,4408,active,1672020483,False,1,2022-12-26 02:15:39.634549
1315,2,1,1,0,0,28,4409,0,4409,active,1672019053,False,1,2022-12-26 02:15:39.634549
1316,16,1,1,1,0,7,4410,0,4410,active,1671987142,False,1,2022-12-26 02:15:39.634549
1317,22,1,1,2,0,4,4411,0,4411,active,1672010810,False,1,2022-12-26 02:15:39.634549
1318,7,1,1,1,0,23,4412,0,4412,active,1672000830,False,1,2022-12-26 02:15:39.634549
1319,10,1,1,1,0,9,4414,0,4414,active,1672004854,False,1,2022-12-26 02:15:39.634549
1320,1,1,1,0,0,26,4415,4,4415,active,1671989164,False,1,2022-12-26 02:15:39.634549
1321,0,1,1,0,0,28,4416,2,4416,active,1671958284,False,1,2022-12-26 02:15:39.634549
1322,7,1,1,12,0,17,4417,0,4417,active,1671996719,False,1,2022-12-26 02:15:39.634549
1323,0,1,1,0,0,23,4418,3,4418,active,1671958283,False,1,2022-12-26 02:15:39.634549
1324,12,1,1,9,0,12,4419,0,4419,active,1672015143,False,1,2022-12-26 02:15:39.634549
1325,22,1,1,1,0,1,4420,0,4420,active,1672012220,False,1,2022-12-26 02:15:39.634549
1326,24,1,1,0,0,0,4421,0,4421,active,1671999296,False,1,2022-12-26 02:15:39.634549
1327,4,1,1,2,0,19,4422,0,4422,active,1672002671,False,1,2022-12-26 02:15:39.634549
1328,21,1,1,1,0,1,4423,0,4423,active,1671973752,False,1,2022-12-26 02:15:39.634549
1329,14,1,1,3,0,4,4424,2,4424,active,1672015947,False,1,2022-12-26 02:15:39.634549
1330,2,1,1,13,0,46,4425,3,4425,active,1671993303,False,1,2022-12-26 02:15:39.634549
1331,2,1,1,2,0,56,4426,0,4426,active,1672020993,False,1,2022-12-26 02:15:39.634549
1332,19,1,1,0,0,3,4427,0,4427,active,1672016881,False,1,2022-12-26 02:15:39.634549
1333,23,1,1,0,0,7,4428,0,4428,active,1672019784,False,1,2022-12-26 02:15:39.634549
1334,11,1,1,2,0,18,4429,1,4429,active,1672000814,False,1,2022-12-26 02:15:39.634549
1335,20,1,1,1,0,3,4430,1,4430,active,1671960377,False,1,2022-12-26 02:15:39.634549
1336,17,1,1,3,0,14,4431,2,4431,active,1672016486,False,1,2022-12-26 02:15:39.634549
1337,28,1,1,0,0,0,4434,0,4434,active,1671961920,False,1,2022-12-26 02:15:39.634549
1338,13,1,1,1,0,10,4435,0,4435,active,1672021136,False,1,2022-12-26 02:15:39.634549
1339,10,1,1,3,0,18,4436,1,4436,active,1672012228,False,1,2022-12-26 02:15:39.634549
1340,19,1,1,0,0,0,4437,1,4437,active,1672021624,False,1,2022-12-26 02:15:39.634549
1341,25,1,1,0,0,0,4438,0,4438,active,1671959498,False,1,2022-12-26 02:15:39.634549
1342,19,1,1,0,0,0,4440,0,4440,active,1672007534,False,1,2022-12-26 02:15:39.634549
1343,17,1,1,0,0,6,4441,0,4441,active,1672010490,False,1,2022-12-26 02:15:39.634549
1344,6,1,1,14,0,25,4442,2,4442,active,1672020023,False,1,2022-12-26 02:15:39.634549
1345,0,1,1,11,0,17,4443,2,4443,active,1672019000,False,1,2022-12-26 02:15:39.634549
1346,1,1,1,0,0,18,4444,1,4444,active,1672015337,False,1,2022-12-26 02:15:39.634549
1347,7,1,1,8,0,11,4445,1,4445,active,1672020546,False,1,2022-12-26 02:15:39.634549
1348,2,1,1,7,0,18,4446,0,4446,active,1672013654,False,1,2022-12-26 02:15:39.634549
1349,4,1,1,5,0,25,4447,0,4447,active,1672016519,False,1,2022-12-26 02:15:39.634549
1350,1,1,1,3,0,18,4448,0,4448,active,1671974151,False,1,2022-12-26 02:15:39.634549
1351,5,1,1,1,0,20,4449,0,4449,active,1672004831,False,1,2022-12-26 02:15:39.634549
1352,13,1,1,3,0,4,4450,0,4450,active,1672016097,False,1,2022-12-26 02:15:39.634549
1353,18,1,1,0,0,3,4451,0,4451,active,1671959499,False,1,2022-12-26 02:15:39.634549
1354,23,1,1,0,0,0,4453,0,4453,active,1671977619,False,1,2022-12-26 02:15:39.634549
1355,7,1,1,0,0,14,4456,0,4456,active,1672008717,False,1,2022-12-26 02:15:39.634549
1356,3,1,1,6,0,16,4457,0,4457,active,1672016722,False,1,2022-12-26 02:15:39.634549
1357,1,1,1,5,0,18,4458,0,4458,active,1671959500,False,1,2022-12-26 02:15:39.634549
1358,1,1,1,8,0,18,4459,2,4459,active,1672007700,False,1,2022-12-26 02:15:39.634549
1359,4,1,1,4,0,13,4460,0,4460,active,1671997406,False,1,2022-12-26 02:15:39.634549
1360,1,1,1,11,0,18,4461,0,4461,active,1672007215,False,1,2022-12-26 02:15:39.634549
1361,13,1,1,3,0,8,4462,2,4462,active,1672017277,False,1,2022-12-26 02:15:39.634549
1362,1,1,1,3,0,18,4463,0,4463,active,1671998523,False,1,2022-12-26 02:15:39.634549
1363,0,1,1,6,0,23,4465,0,4465,active,1671959499,False,1,2022-12-26 02:15:39.634549
1364,0,1,1,0,0,0,4466,0,4466,active,86400,False,1,2022-12-26 02:15:39.634549
1365,2,1,1,7,0,19,4467,0,4467,active,1671993052,False,1,2022-12-26 02:15:39.634549
1366,6,1,1,0,0,14,4468,1,4468,active,1671975903,False,1,2022-12-26 02:15:39.634549
1367,20,1,1,1,0,1,4471,0,4471,active,1672001084,False,1,2022-12-26 02:15:39.634549
1368,24,1,1,0,0,0,4472,1,4472,active,1672004952,False,1,2022-12-26 02:15:39.634549
1369,8,1,1,7,0,11,4473,0,4473,active,1672015186,False,1,2022-12-26 02:15:39.634549
1370,5,1,1,18,0,30,4474,0,4474,active,1672007388,False,1,2022-12-26 02:15:39.634549
1371,19,1,1,0,1,13,4475,1,4475,active,1672006688,False,1,2022-12-26 02:15:39.634549
1372,1,1,1,2,0,22,4476,3,4476,active,1671994604,False,1,2022-12-26 02:15:39.634549
1373,0,1,1,1,0,22,4477,4,4477,active,1671999355,False,1,2022-12-26 02:15:39.634549
1374,16,1,1,2,0,45,4478,1,4478,active,1672020632,False,1,2022-12-26 02:15:39.634549
1375,24,1,1,1,0,10,4480,0,4480,active,1672017524,False,1,2022-12-26 02:15:39.634549
1376,30,1,1,0,0,9,4481,0,4481,active,1672009201,False,1,2022-12-26 02:15:39.634549
1377,3,1,1,1,0,26,4482,2,4482,active,1672015052,False,1,2022-12-26 02:15:39.634549
1378,32,1,1,3,0,5,4483,0,4483,active,1672003454,False,1,2022-12-26 02:15:39.634549
1379,29,1,1,0,0,1,4484,0,4484,active,1672014446,False,1,2022-12-26 02:15:39.634549
1380,26,1,1,1,0,5,4485,0,4485,active,1672013425,False,1,2022-12-26 02:15:39.634549
1381,30,1,1,0,0,1,4486,0,4486,active,1672020160,False,1,2022-12-26 02:15:39.634549
1382,19,1,1,0,0,0,4487,0,4487,active,1672009123,False,1,2022-12-26 02:15:39.634549
1383,7,1,1,0,0,16,4488,0,4488,active,1672010711,False,1,2022-12-26 02:15:39.634549
1384,23,1,1,0,0,0,4489,0,4489,active,1672009015,False,1,2022-12-26 02:15:39.634549
1385,18,1,1,0,0,1,4490,1,4490,active,1672019749,False,1,2022-12-26 02:15:39.634549
1386,5,1,1,0,0,13,4492,2,4492,active,1672008315,False,1,2022-12-26 02:15:39.634549
1387,18,1,1,0,0,1,4493,0,4493,active,1671959499,False,1,2022-12-26 02:15:39.634549
1388,15,1,1,2,0,2,4494,1,4494,active,1672016643,False,1,2022-12-26 02:15:39.634549
1389,16,1,1,3,0,3,4495,1,4495,active,1672017681,False,1,2022-12-26 02:15:39.634549
1390,2,1,1,1,0,25,4496,1,4496,active,1671995297,False,1,2022-12-26 02:15:39.634549
1391,17,1,1,1,0,2,4497,1,4497,active,1672019631,False,1,2022-12-26 02:15:39.634549
1392,17,1,1,0,0,0,4498,2,4498,active,1672013567,False,1,2022-12-26 02:15:39.634549
1393,20,1,1,1,0,1,4500,2,4500,active,1672018939,False,1,2022-12-26 02:15:39.634549
1394,22,1,1,3,0,5,4501,2,4501,active,1671994573,False,1,2022-12-26 02:15:39.634549
1395,12,1,1,2,0,12,4502,2,4502,active,1671975109,False,1,2022-12-26 02:15:39.634549
1396,27,1,1,0,0,8,4503,6,4503,active,1671954630,False,1,2022-12-26 02:15:39.634549
1397,13,1,1,34,0,39,4504,1,4504,active,1672009590,False,1,2022-12-26 02:15:39.634549
1398,16,1,1,1,0,4,4505,2,4505,active,1672013004,False,1,2022-12-26 02:15:39.634549
1399,20,1,1,0,0,0,4506,1,4506,active,1671959501,False,1,2022-12-26 02:15:39.634549
1400,12,1,1,2,0,8,4508,0,4508,active,1672021381,False,1,2022-12-26 02:15:39.634549
1401,23,1,1,1,0,8,4509,1,4509,active,1672021446,False,1,2022-12-26 02:15:39.634549
1402,24,1,1,0,0,0,4510,0,4510,active,1672016432,False,1,2022-12-26 02:15:39.634549
1403,15,1,1,0,0,2,4511,2,4511,active,1671990119,False,1,2022-12-26 02:15:39.634549
1404,3,1,1,0,0,14,4512,0,4512,active,1671950977,False,1,2022-12-26 02:15:39.634549
1405,15,1,1,2,0,2,4513,1,4513,active,1672020460,False,1,2022-12-26 02:15:39.634549
1406,1,1,1,1,0,29,4514,1,4514,active,1672007982,False,1,2022-12-26 02:15:39.634549
1407,17,1,1,4,0,4,4515,0,4515,active,1672011867,False,1,2022-12-26 02:15:39.634549
1408,5,1,1,0,0,12,4516,0,4516,active,1671988365,False,1,2022-12-26 02:15:39.634549
1409,1,1,1,6,0,26,4517,1,4517,active,1672010919,False,1,2022-12-26 02:15:39.634549
1410,17,1,1,4,0,7,4518,0,4518,active,1672016477,False,1,2022-12-26 02:15:39.634549
1411,31,1,1,3,0,14,4519,1,4519,active,1672016605,False,1,2022-12-26 02:15:39.634549
1412,21,1,1,0,0,0,4520,0,4520,active,1672007202,False,1,2022-12-26 02:15:39.634549
1413,1,1,1,9,0,19,4521,0,4521,active,1672016831,False,1,2022-12-26 02:15:39.634549
1414,1,1,1,6,0,12,4522,0,4522,active,1672011387,False,1,2022-12-26 02:15:39.634549
1415,18,1,1,1,0,3,4523,0,4523,active,1672020865,False,1,2022-12-26 02:15:39.634549
1416,0,1,1,0,0,0,4524,26,4524,active,1672021602,False,1,2022-12-26 02:15:39.634549
1417,7,1,1,0,0,12,4525,0,4525,active,1671993790,False,1,2022-12-26 02:15:39.634549
1418,1,1,1,7,0,18,4526,0,4526,active,1672001278,False,1,2022-12-26 02:15:39.634549
1419,18,0,0,2,0,3,4528,0,4528,active,1671959501,False,1,2022-12-26 02:15:39.634549
1420,19,1,1,1,0,2,4530,0,4530,active,1671982572,False,1,2022-12-26 02:15:39.634549
1421,12,1,1,1,0,5,4531,0,4531,active,1672014864,False,1,2022-12-26 02:15:39.634549
1422,13,1,1,1,0,4,4532,1,4532,active,1671990310,False,1,2022-12-26 02:15:39.634549
1423,12,1,1,0,0,4,4533,2,4533,active,1672012482,False,1,2022-12-26 02:15:39.634549
1424,11,1,1,3,0,11,4534,0,4534,active,1671962668,False,1,2022-12-26 02:15:39.634549
1425,9,1,1,3,0,7,4535,1,4535,active,1671993090,False,1,2022-12-26 02:15:39.634549
1426,17,1,1,1,0,7,4536,0,4536,active,1672020667,False,1,2022-12-26 02:15:39.634549
1427,11,1,1,2,0,20,4537,1,4537,active,1672002471,False,1,2022-12-26 02:15:39.634549
1428,5,1,1,6,0,9,4539,0,4539,active,1672012737,False,1,2022-12-26 02:15:39.634549
1429,19,1,1,1,0,1,4542,0,4542,active,1672016166,False,1,2022-12-26 02:15:39.634549
1430,0,1,1,0,0,0,4543,0,4543,active,86400,False,1,2022-12-26 02:15:39.634549
1431,12,1,1,5,0,21,4544,0,4544,active,1672019799,False,1,2022-12-26 02:15:39.634549
1432,3,1,1,11,0,27,4545,1,4545,active,1672001925,False,1,2022-12-26 02:15:39.634549
1433,15,1,1,2,0,3,4546,0,4546,active,1671987403,False,1,2022-12-26 02:15:39.634549
1434,0,1,1,8,0,15,4547,5,4547,active,1672011977,False,1,2022-12-26 02:15:39.634549
1435,14,1,1,0,0,15,4548,1,4548,active,1671992123,False,1,2022-12-26 02:15:39.634549
1436,2,1,1,3,0,30,4549,2,4549,active,1672017171,False,1,2022-12-26 02:15:39.634549
1437,2,1,1,2,0,18,4550,3,4550,active,1672001734,False,1,2022-12-26 02:15:39.634549
1438,18,1,1,2,0,2,4551,0,4551,active,1672011884,False,1,2022-12-26 02:15:39.634549
1439,19,1,1,0,0,0,4553,0,4553,active,1671994800,False,1,2022-12-26 02:15:39.634549
1440,6,1,1,12,0,18,4554,0,4554,active,1672017215,False,1,2022-12-26 02:15:39.634549
1441,25,1,1,0,0,0,4555,0,4555,active,1672012477,False,1,2022-12-26 02:15:39.634549
1442,21,1,1,0,0,0,4556,0,4556,active,1672001972,False,1,2022-12-26 02:15:39.634549
1443,21,1,1,0,0,3,4557,0,4557,active,1671976652,False,1,2022-12-26 02:15:39.634549
1444,14,1,1,2,0,3,4559,0,4559,active,1672009104,False,1,2022-12-26 02:15:39.634549
1445,11,1,1,0,0,10,4560,0,4560,active,1671976142,False,1,2022-12-26 02:15:39.634549
1446,2,1,1,0,0,25,4561,0,4561,active,1671959502,False,1,2022-12-26 02:15:39.634549
1447,24,1,1,1,0,1,4562,0,4562,active,1671988135,False,1,2022-12-26 02:15:39.634549
1448,16,1,1,1,0,4,4563,0,4563,active,1672020005,False,1,2022-12-26 02:15:39.634549
1449,18,1,1,1,0,1,4564,0,4564,active,1672010122,False,1,2022-12-26 02:15:39.634549
1450,16,1,1,0,0,4,4565,2,4565,active,1671987373,False,1,2022-12-26 02:15:39.634549
1451,16,1,1,0,0,2,4566,1,4566,active,1671985537,False,1,2022-12-26 02:15:39.634549
1452,2,1,1,0,0,18,4567,0,4567,active,1671959502,False,1,2022-12-26 02:15:39.634549
1453,4,1,1,3,0,26,4568,2,4568,active,1672009011,False,1,2022-12-26 02:15:39.634549
1454,17,1,1,0,0,1,4569,0,4569,active,1671987086,False,1,2022-12-26 02:15:39.634549
1455,15,1,1,4,0,4,4570,0,4570,active,1672011916,False,1,2022-12-26 02:15:39.634549
1456,20,1,1,0,0,2,4571,1,4571,active,1671959502,False,1,2022-12-26 02:15:39.634549
1457,20,1,1,1,0,2,4572,1,4572,active,1671991529,False,1,2022-12-26 02:15:39.634549
1458,21,1,1,0,0,2,4573,0,4573,active,1671959501,False,1,2022-12-26 02:15:39.634549
1459,1,1,1,1,0,19,4574,1,4574,active,1672018797,False,1,2022-12-26 02:15:39.634549
1460,3,1,1,0,0,16,4575,0,4575,active,1671959502,False,1,2022-12-26 02:15:39.634549
1461,0,1,1,1,0,17,4576,1,4576,active,1672010223,False,1,2022-12-26 02:15:39.634549
1462,9,1,1,3,0,14,4577,1,4577,active,1672000984,False,1,2022-12-26 02:15:39.634549
1463,20,1,1,0,0,0,4578,0,4578,active,1671959502,False,1,2022-12-26 02:15:39.634549
1464,26,1,1,0,0,0,4579,0,4579,active,1671959502,False,1,2022-12-26 02:15:39.634549
1465,18,1,1,0,0,0,4580,0,4580,active,1671959502,False,1,2022-12-26 02:15:39.634549
1466,20,1,1,0,0,1,4581,0,4581,active,1671959501,False,1,2022-12-26 02:15:39.634549
1467,21,1,1,0,0,0,4582,1,4582,active,1672013379,False,1,2022-12-26 02:15:39.634549
1468,34,1,1,0,0,1,4583,1,4583,active,1671994427,False,1,2022-12-26 02:15:39.634549
1469,20,1,1,2,0,2,4584,0,4584,active,1671996135,False,1,2022-12-26 02:15:39.634549
1470,9,1,1,0,0,12,4585,0,4585,active,1672012234,False,1,2022-12-26 02:15:39.634549
1471,16,1,1,2,0,2,4587,0,4587,active,1671969589,False,1,2022-12-26 02:15:39.634549
1472,4,1,1,1,0,41,4590,2,4590,active,1672009122,False,1,2022-12-26 02:15:39.634549
1473,4,1,1,1,0,21,4591,2,4591,active,1671998374,False,1,2022-12-26 02:15:39.634549
1474,23,1,1,0,0,24,4592,0,4592,active,1672015636,False,1,2022-12-26 02:15:39.634549
1475,13,1,1,4,0,32,4593,1,4593,active,1672020979,False,1,2022-12-26 02:15:39.634549
1476,14,1,1,1,0,31,4594,1,4594,active,1672003528,False,1,2022-12-26 02:15:39.634549
1477,17,1,1,1,0,6,4595,1,4595,active,1672018847,False,1,2022-12-26 02:15:39.634549
1478,0,0,0,0,0,0,4596,0,4596,out_of_service,86400,False,0,2022-12-26 02:15:39.634549
1479,35,1,1,1,0,17,4598,1,4598,active,1672012973,False,1,2022-12-26 02:15:39.634549
1480,5,1,1,5,0,10,4599,1,4599,active,1672015212,False,1,2022-12-26 02:15:39.634549
1481,8,1,1,2,0,12,4600,1,4600,active,1671980737,False,1,2022-12-26 02:15:39.634549
1482,12,1,1,0,0,8,4601,1,4601,active,1672020160,False,1,2022-12-26 02:15:39.634549
1483,11,1,1,2,0,47,4602,1,4602,active,1672007824,False,1,2022-12-26 02:15:39.634549
1484,14,1,1,0,0,6,4603,0,4603,active,1671959502,False,1,2022-12-26 02:15:39.634549
1485,17,1,1,1,0,3,4604,0,4604,active,1671983181,False,1,2022-12-26 02:15:39.634549
1486,2,1,1,7,0,30,4605,3,4605,active,1672004847,False,1,2022-12-26 02:15:39.634549
1487,30,1,1,0,0,0,4607,2,4607,active,1671945276,False,1,2022-12-26 02:15:39.634549
1488,17,1,1,0,0,1,4608,1,4608,active,1671981370,False,1,2022-12-26 02:15:39.634549
1489,15,1,1,1,0,3,4609,1,4609,active,1672012620,False,1,2022-12-26 02:15:39.634549
1490,17,1,1,0,0,2,4610,0,4610,active,1671959502,False,1,2022-12-26 02:15:39.634549
1491,0,1,1,0,1,0,4611,17,4611,active,1672021546,False,1,2022-12-26 02:15:39.634549
1492,8,1,1,2,0,9,4612,2,4612,active,1672019254,False,1,2022-12-26 02:15:39.634549
1493,20,1,1,0,0,0,4613,2,4613,active,1672003890,False,1,2022-12-26 02:15:39.634549
1494,21,1,1,0,0,0,4614,0,4614,active,1671959501,False,1,2022-12-26 02:15:39.634549
1495,24,1,1,0,0,1,4617,1,4617,active,1672020335,False,1,2022-12-26 02:15:39.634549
1496,2,1,1,3,0,17,4619,0,4619,active,1671976555,False,1,2022-12-26 02:15:39.634549
1497,24,1,1,3,0,20,4620,0,4620,active,1672019313,False,1,2022-12-26 02:15:39.634549
1498,8,1,1,9,0,13,4622,2,4622,active,1671993536,False,1,2022-12-26 02:15:39.634549
1499,18,1,1,0,0,0,4623,2,4623,active,1671990026,False,1,2022-12-26 02:15:39.634549
1500,23,1,1,0,0,2,4624,0,4624,active,1671995251,False,1,2022-12-26 02:15:39.634549
1501,13,1,1,0,0,37,4625,3,4625,active,1672019875,False,1,2022-12-26 02:15:39.634549
1502,18,1,1,1,0,1,4626,0,4626,active,1671999586,False,1,2022-12-26 02:15:39.634549
